query_id,query,positive_standard,positive_title,specificity,style,hard_negative_codes,review_status,review_notes
rq_is_9739_1981_08,Purchase requirement for pressure reducing valves covering domestic water supply,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,general_but_sufficient,procurement,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_09,"Find the standard that covers pressure reducing valves, single-seat diaphragm type pressure reduction",IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,specific,technical_natural,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_10,Need compliant pressure reducing valves for domestic water supply,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,general_but_sufficient,general_natural,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_11,Which IS should I use for pressure reducing valves when the job is domestic water supply?,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,specific,conversational,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_9739_1981_12,Standard selection for domestic water supply: pressure reducing valves with single-seat diaphragm type pressure reduction,IS 9739: 1981,PRESSURE REDUCING VALVES FOR DOMESTIC,specific,use_case,IS 5312 (Part 1): 2004;IS 14845: 2000;IS 14846: 2000;IS 9338: 1984,pending,
rq_is_14845_2000_01,"Require resilient seated cast iron air relief valves for water mains where the distinguishing feature is single, double, or kinetic air valve forms",IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,specific,formal,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_02,Procure resilient seated cast iron air relief valves for water mains; material or form should be cast iron,IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,specific,procurement,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_03,"Need an Indian Standard for resilient seated cast iron air relief valves used in water mains with single, double, or kinetic air valve forms",IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,specific,technical_natural,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_04,Looking for resilient seated cast iron air relief valves suited to water mains,IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,general_but_sufficient,general_natural,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_05,"We need resilient seated cast iron air relief valves for water mains, especially single, double, or kinetic air valve forms",IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,general_but_sufficient,conversational,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_06,Select the standard for a water main requiring air relief valve equipment,IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,specific,use_case,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_07,Specification needed for cast iron resilient seated cast iron air relief valves in water mains,IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,specific,formal,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_08,Purchase requirement for resilient seated cast iron air relief valves covering water mains,IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,general_but_sufficient,procurement,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_09,"Find the standard that covers resilient seated cast iron air relief valves, single, double, or kinetic air valve forms",IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,specific,technical_natural,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_10,Need compliant resilient seated cast iron air relief valves for water mains,IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,general_but_sufficient,general_natural,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_11,Which IS should I use for resilient seated cast iron air relief valves when the job is water mains?,IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,specific,conversational,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14845_2000_12,"Standard selection for water mains: resilient seated cast iron air relief valves with single, double, or kinetic air valve forms",IS 14845: 2000,RESILIENT SEATED CAST IRON AIR RELIEF VALVES FOR WATER WORKS PURPOSES,specific,use_case,IS 14846: 2000;IS 5312 (Part 1): 2004;IS 9739: 1981;IS 9338: 1984,pending,
rq_is_14846_2000_01,Require non-rising stem sluice valves for water supply where the distinguishing feature is non-rising stem sluice valve construction,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,specific,formal,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_02,Procure non-rising stem sluice valves for water supply; material or form should be double-flanged valve assembly,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,specific,procurement,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_03,Need an Indian Standard for non-rising stem sluice valves used in water supply with non-rising stem sluice valve construction,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,specific,technical_natural,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_04,Looking for non-rising stem sluice valves suited to water supply,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,general_but_sufficient,general_natural,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_05,"We need non-rising stem sluice valves for water supply, especially non-rising stem sluice valve construction",IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,general_but_sufficient,conversational,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_06,Select the standard for water supply piping using non-rising stem sluice valves,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,specific,use_case,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_07,Specification needed for double-flanged valve assembly non-rising stem sluice valves in water supply,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,specific,formal,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_08,Purchase requirement for non-rising stem sluice valves covering water supply,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,general_but_sufficient,procurement,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_09,"Find the standard that covers non-rising stem sluice valves, non-rising stem sluice valve construction",IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,specific,technical_natural,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_10,Need compliant non-rising stem sluice valves for water supply,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,general_but_sufficient,general_natural,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_11,Which IS should I use for non-rising stem sluice valves when the job is water supply?,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,specific,conversational,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
rq_is_14846_2000_12,Standard selection for water supply: non-rising stem sluice valves with non-rising stem sluice valve construction,IS 14846: 2000,SLUICE VALVES FOR WATER WORKS PURPOSES,specific,use_case,IS 5312 (Part 1): 2004;IS 5312 (Part 2): 1986;IS 9338: 1984;IS 14845: 2000,pending,
